"MaxEStateIndex","MinEStateIndex","MaxAbsEStateIndex","MinAbsEStateIndex","qed","MolWt","HeavyAtomMolWt","ExactMolWt","NumValenceElectrons","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","HallKierAlpha","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","TPSA","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","VSA_EState10","VSA_EState2","VSA_EState8","VSA_EState9","FractionCSP3","HeavyAtomCount","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","RingCount","MolLogP","MolMR","fr_Al_COO","fr_Al_OH","fr_Al_OH_noTert","fr_ArN","fr_Ar_COO","fr_Ar_N","fr_Ar_NH","fr_Ar_OH","fr_COO","fr_COO2","fr_C_O","fr_C_O_noCOO","fr_HOCCN","fr_Imine","fr_NH0","fr_NH1","fr_NH2","fr_N_O","fr_Ndealkylation1","fr_Ndealkylation2","fr_Nhpyrrole","fr_SH","fr_aldehyde","fr_alkyl_halide","fr_allylic_oxid","fr_amide","fr_amidine","fr_aniline","fr_aryl_methyl","fr_benzene","fr_bicyclic","fr_epoxide","fr_ester","fr_ether","fr_furan","fr_guanido","fr_halogen","fr_hdrzine","fr_hdrzone","fr_imidazole","fr_imide","fr_ketone","fr_ketone_Topliss","fr_lactam","fr_lactone","fr_methoxy","fr_nitrile","fr_nitro","fr_nitro_arom","fr_nitro_arom_nonortho","fr_nitroso","fr_oxime","fr_para_hydroxylation","fr_phenol","fr_phenol_noOrthoHbond","fr_phos_acid","fr_phos_ester","fr_piperdine","fr_piperzine","fr_priamide","fr_pyridine","fr_quatN","fr_sulfide","fr_thiazole","fr_thiocyan","fr_unbrch_alkane","fr_urea","L0","L1","L2","L3","L4","L5"
10.37180556,-5.461805556,10.37180556,3.064513889,0.405804533,257.952,252.912,257.9095563,80,0.692307692,0.923076923,1.076923077,4.536465252,272.1315479,10.91421356,5.618950216,8.302231789,5.414213562,2.278019301,6.834057903,1.61300899,5.818822866,0.419089023,3.771801207,0.28373115,2.821908509,0.41,164.9160802,13.41,3.878439854,8.732320709,71.22140016,24.46705801,0,0,0,0,23.46809137,0,13.69514485,8.621262739,0,0,0,0,0,46.78346561,23.46809137,0,0,0,0,0,0,0,0,0,0,23.46809137,24.46705801,22.31640759,0,0,0,0,0,170.82,23.46809137,13.69514485,0,0,0,0,0,0,0,8.621262739,24.46705801,0,0,36.38035179,24.03631488,0,13,5,10,0,0,0,0,0,0,5,5,13,4,0,0,0,0,-0.6946,36.0835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9.636574074,-0.851851852,9.636574074,0.178240741,0.414885834,74.059,70.027,74.02420337,29,2.4,2.6,2.6,3.257586161,62.56842503,5.154700538,2.510162424,2.510162424,2.64273441,1.049739411,1.049739411,0.504904335,0.504904335,0.142576981,0.142576981,0,0,-0.57,13.60964047,2.655733634,0.686921339,0.596180758,29.39983969,0,0,0,0,0,28.14879375,0,0,0,0,0,0,0,0,9.901064579,5.969305288,0,0,5.733667477,6.544756406,0,0,0,5.733667477,0,0,0,17.62058909,4.794537184,0,0,0,0,0,63.32,12.51406169,4.794537184,0,0,0,0,0,0,0,0,10.84019487,0,-0.178240741,0,21.17824074,0.5,5,3,3,0,0,0,0,0,0,2,2,4,1,0,0,0,0,-1.0949,15.6112,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12.70267979,-5.590194252,12.70267979,0.022349779,0.036240269,943.712,899.36,943.1625531,338,1.065573771,1.770491803,2.459016393,1.196519366,2225.190619,45.33792357,32.3164123,35.81619045,28.41527166,17.52522564,23.03201117,13.50143386,18.83651676,8.361747582,12.29030862,5.292070123,8.690662685,-3.88,5.35524e+12,49.77205584,20.99392851,14.59616471,349.7886769,60.73419919,36.25988634,29.19196484,16.92963639,0,23.46809137,32.52195269,28.64708042,4.31063137,0,37.75174652,23.77220574,30.67817851,26.65088155,90.32758376,75.21737353,0,30.15261242,5.414990469,50.91206274,44.89959537,42.49321295,11.49902367,21.10410764,5.817862778,11.49902367,35.22997632,134.9236936,50.69749222,5.414990469,32.05964868,36.92976146,0,17.23989805,393.09,84.55497195,62.971985,0,58.85922935,5.563451492,28.98362475,39.17567922,12.13273414,0,34.4198913,24.25488771,0.935125324,0,56.57560325,123.6559381,0.483870968,61,11,26,0,1,1,1,2,3,21,10,30,22,0,1,1,4,0.0923,210.7909,0,2,2,1,0,4,0,1,0,0,3,3,0,0,4,2,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
10.17462963,-0.912638889,10.17462963,0.071759259,0.58394723,131.175,118.071,131.0946287,54,1.777777778,2.222222222,2.333333333,3.716136771,103.2309827,7.439157589,5.794619475,5.794619475,4.091422815,3.075778085,3.075778085,2.249553266,2.249553266,1.542155163,1.542155163,0.497328025,0.497328025,-0.57,75.58143215,8.43,3.454517317,2.463571025,54.85960815,10.84019487,6.041840829,0,0,0,5.969305288,4.794537184,0,0,0,20.26829602,5.917906046,0,0,9.901064579,5.969305288,0,0,11.65157352,26.31013685,0,0,0,5.733667477,0,0,0,17.11767351,4.794537184,5.917906046,20.26829602,0,0,0,63.32,12.01114612,4.794537184,0,5.917906046,0,6.420821623,0,0,13.8474744,0,10.84019487,0,0,0,26.83333333,0.833333333,9,3,3,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0.4444,35.0662,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
3.527777778,1.694444444,3.527777778,1.694444444,0.379477173,48.11,44.078,48.00337113,14,1.5,1.5,1.5,1,2,2,1.447213596,2.341640787,1,0.447213596,1.341640787,0,0,0,0,0,0,0.35,2,2.35,1.35,1.207142857,19.89431769,0,0,0,0,0,0,0,0,12.62878915,0,0,6.255769184,0,0,0,12.62878915,0,0,0,0,6.255769184,0,0,0,0,0,12.62878915,6.255769184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.255769184,0,12.62878915,0,3.527777778,0,0,1.694444444,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.546,14.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12.74100262,-5.573545976,12.74100262,0.034004458,0.032636998,1034.01,963.45,1033.376175,384,0.850746269,1.432835821,2.029850746,1.295343175,1995.933108,49.67694057,38.38790757,41.88768572,31.55509832,22.6011891,28.10797463,16.98953464,22.37759041,10.74928563,14.78334552,7.007876842,10.55736455,-2.44,8.53836e+13,58.87144182,29.03559144,22.03179905,394.6225963,50.89080884,36.25988634,22.8082181,11.81435946,0,23.46809137,32.52195269,28.64708042,4.31063137,0,122.4245993,6.420821623,37.09900013,19.541084,80.48419342,69.14135342,0,30.15261242,5.414990469,160.5689459,37.78979782,12.65464015,0,16.36724469,5.817862778,0,35.22997632,122.7073687,50.69749222,5.414990469,136.1530804,12.65464015,0,11.16387794,363.63,84.55497195,57.86545761,0,41.60735208,12.17367523,48.24608962,90.89733387,0,0,41.3436285,19.51802475,1.156757918,0,56.80628662,122.7036221,0.794871795,67,10,24,0,1,1,0,2,2,19,9,28,35,0,1,1,3,4.9262,246.6441,0,2,2,1,0,4,0,0,0,0,3,3,0,0,4,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,14,0,1,1,1,0,0,0
12.27639739,-1.307361255,12.27639739,0.001191952,0.275611267,443.42,422.252,443.1553314,168,1.1875,1.90625,2.5625,1.591488696,1125.976623,23.2503479,16.71437628,16.71437628,15.22325445,9.52154522,9.52154522,6.907568682,6.907568682,4.537001285,4.537001285,2.907125474,2.907125474,-4.42,10533591.22,22.26936716,9.592785703,5.590145782,180.3257968,31.89708808,6.041840829,11.50524905,5.948339281,11.46644662,11.93861058,19.36759007,9.786941917,4.983978521,0,0,30.6862899,17.67165939,18.80119781,24.59666634,46.69844992,0,15.28474565,4.992404733,18.88348408,29.4567575,40.18272384,0,27.24330018,23.14097461,0,0,62.86984078,9.589074368,0,23.19963192,34.05241019,0,0,211.89,29.44689803,19.17814874,0,30.04082029,30.30644687,0,12.13273414,12.13273414,0,30.91072759,15.94672227,0,0,0,92,0.263157895,32,8,13,0,1,1,1,1,2,9,7,13,9,0,0,0,3,0.01,115.5463,2,0,0,1,0,2,1,0,2,2,3,1,0,1,2,4,1,0,0,0,1,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10.73776077,-4.606142054,10.73776077,0.221990741,0.598933882,226.077,219.021,225.9878538,80,1.357142857,2,2.428571429,4.147238922,300.8037953,12.76758471,6.782694361,7.677121552,7.20419592,3.211194063,4.741490807,2.003873561,3.243226352,0.971533392,1.456953954,0.491391589,0.851850302,-0.95,1501.856629,9.59913185,4.054353787,5.653817074,79.00077755,0,0,0,0,0,78.0232881,0,0,0,0,0,0,0,0,37.93841893,20.76713885,0,0,0,6.103966388,13.21376393,0,0,0,9.589074368,0,7.822697123,42.04899525,18.56252135,0,0,0,0,0,119.36,27.00576634,14.15412265,0,13.07910283,0,0,0,0,0,9.260610116,14.52368616,0,-1.256116819,14.58254913,40.64578991,0.6,14,2,8,0,0,0,0,0,0,6,2,11,6,0,0,0,0,-0.1639,39.6131,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10.0481165,-1.277199074,10.0481165,0.096527778,0.506343428,148.158,136.062,148.0735589,60,1.6,2.1,2.4,3.736794234,118.9162238,8.198670613,5.871209421,5.871209421,4.477162391,3.028225679,3.028225679,2.541063381,2.541063381,1.182442855,1.182442855,0.655037349,0.655037349,-0.61,84.30073631,9.39,3.531859262,4.286691532,59.10818496,15.31958218,0,0,0,0,5.969305288,4.794537184,0,0,0,0,13.34455882,6.606881965,12.02187243,20.11411937,5.969305288,0,0,0,25.36643126,6.606881965,0,0,0,0,0,0,33.49682025,4.794537184,0,19.76538045,0,0,0,77.76,11.5703561,4.794537184,0,19.44852521,0,0,6.9237372,0,0,0,15.31958218,0,0,0,34.41666667,0.833333333,10,3,4,0,0,0,0,0,0,3,3,4,4,0,0,0,0,-0.4055,34.5794,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10.78268707,-0.611851852,10.78268707,0.007453704,0.560018751,173.1,168.06,173.0086129,65,1.083333333,1.583333333,1.916666667,3.992205547,237.2517868,11.84493498,5.941053574,5.941053574,6.913591358,2.854293982,2.854293982,1.611868066,1.611868066,0.87108201,0.87108201,0.43812918,0.43812918,-1.59,1181.114617,5.985306753,2.802698219,2.998395026,68.38916359,0,0,0,0,0,67.32859332,0,0,0,0,0,0,0,0,28.59420041,19.41666259,0,0,0,6.103966388,13.21376393,0,0,0,14.38361155,0,0,38.73439291,14.21058886,0,0,0,0,0,78.9,6.103966388,14.38361155,0,32.63042652,0,0,0,0,0,0,14.21058886,0,-1.489332955,0,45.32266629,0.5,12,0,6,0,0,0,0,0,0,6,0,9,5,0,0,0,0,0.4127,32.965,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10.08581774,-0.922358277,10.08581774,0.898055556,0.648920434,148.161,140.097,148.0524295,56,1.272727273,1.909090909,2.454545455,2.721773554,262.1510391,8.104448007,5.89691377,5.89691377,5.2876937,3.249098148,3.249098148,2.082254604,2.082254604,1.217932896,1.217932896,0.731663565,0.731663565,-1.57,349.029098,7.536044539,3.562154413,2.667823291,64.79238228,5.106527395,0,0,0,0,5.969305288,0,4.794537184,0,0,30.33183534,11.6394716,6.076020107,0,9.901064579,12.04532539,0,0,0,0,0,41.97130694,0,0,0,0,0,11.07583268,4.794537184,0,5.563451492,36.40785545,0,6.076020107,37.3,5.969305288,4.794537184,0,0,0,11.6394716,0,6.076020107,30.33183534,0,5.106527395,0,0,0,30.33333333,0,11,1,2,0,0,0,1,0,1,1,1,2,2,0,0,0,1,1.7844,43.1118,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
10.49811305,-0.740974895,10.49811305,0.092131678,0.315104461,352.471,320.215,352.2249741,142,1.2,2,2.76,1.777082428,459.0028659,18.07070333,15.17928552,15.17928552,12.1133922,9.667484268,9.667484268,7.187364201,7.187364201,5.163869035,5.163869035,3.715418686,3.715418686,-1.17,523515.8542,20.14570296,10.73841307,6.569762506,150.1886582,10.21305479,6.103966388,0,0,0,5.969305288,4.794537184,9.775141907,0,0,50.4902825,25.68328649,24.67745534,12.20793278,24.78273388,5.969305288,0,0,11.83581209,83.02303097,0,24.30408043,0,0,0,0,0,34.49425924,14.56967909,11.83581209,64.71113181,24.30408043,0,0,75.99,5.969305288,9.901064579,0,30.65062683,12.33872767,44.94575136,0,0,6.076020107,25.15179752,14.8816693,0,0,0,57.83333333,0.75,25,2,5,1,1,2,0,0,0,4,2,5,12,1,1,2,2,4.0201,95.8756,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0
10.30152778,-0.387731482,10.30152778,0.200231482,0.433529569,114.104,108.056,114.0429274,44,1.375,2.125,2.5,2.451593432,118,5.983127663,4.230710143,4.230710143,3.7876937,2.365355072,2.365355072,1.554077176,1.554077176,0.890569624,0.890569624,0.522883664,0.522883664,-1.06,64.0524865,5.084092219,1.813699383,0.959498621,46.25101478,5.316788604,0,0,5.907179729,0,6.031114512,10.11132579,4.794537184,0,0,0,0,12.96557803,0,9.589074368,11.93829424,0,10.63357721,0,6.420821623,6.544756406,0,0,10.63357721,4.794537184,0,0,18.48305065,4.794537184,0,6.420821623,0,0,0,58.2,0,9.589074368,0,11.93829424,12.96557803,0,0,0,0,10.63357721,0,0,0,0,25.33333333,0.5,8,2,4,0,1,1,0,0,0,2,2,4,0,0,1,1,1,-0.7841,26.1584,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
10.32791667,-0.961296296,10.32791667,0.047453704,0.532393017,131.131,122.059,131.0582431,52,1.333333333,1.888888889,2.222222222,3.276211538,121.3715149,7.276020882,4.962380789,4.962380789,4.16390246,2.600763551,2.600763551,1.636537823,1.636537823,0.84537514,0.84537514,0.348414192,0.348414192,-0.9,78.51304536,8.1,4.026688005,4.96294007,52.65618813,10.84019487,5.783244946,0,0,0,5.969305288,9.589074368,0,0,0,0,0,6.420821623,12.96557803,14.69560176,11.75255023,0,0,5.733667477,12.84164325,6.544756406,0,0,5.733667477,0,0,0,23.40383404,9.589074368,0,12.84164325,0,0,0,80.39,5.969305288,9.589074368,0,25.1696446,0,0,0,0,0,0,10.84019487,0,0,0,31.83333333,0.6,9,3,4,0,0,0,0,0,0,3,2,4,4,0,0,0,0,-0.621,30.9312,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
9.833307823,-0.737546296,9.833307823,0.247222222,0.516847293,117.148,106.06,117.0789786,48,1.5,2.125,2.5,2.822354554,72.82892142,6.405777394,4.76123928,4.76123928,3.77005561,2.689532624,2.689532624,1.639520459,1.639520459,0.844766312,0.844766312,0.420563293,0.420563293,-0.57,48.27551104,7.43,4.585520995,5.43,48.49466603,10.84019487,0,0,0,0,5.969305288,4.794537184,0,0,0,0,19.38639965,6.420821623,0,9.901064579,5.969305288,0,0,5.733667477,19.26246487,6.544756406,0,0,5.733667477,0,0,0,17.62058909,4.794537184,0,19.26246487,0,0,0,63.32,5.969305288,4.794537184,0,6.420821623,12.96557803,6.420821623,0,0,0,0,10.84019487,0,0,0,24.66666667,0.8,8,3,3,0,0,0,0,0,0,2,2,3,4,0,0,0,0,0.2,30.5412,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
10.51606434,-1.015138889,10.51606434,0.333869048,0.514273269,174.2,160.088,174.1004423,70,1.583333333,2.166666667,2.5,3.865424553,170.0344236,9.560477932,7.039731058,7.039731058,5.574586063,3.775701938,3.775701938,2.522250971,2.522250971,1.372513128,1.372513128,0.824717296,0.824717296,-1.1,316.0667514,10.9,5.537596215,4.675103106,70.93593455,16.15698348,6.041840829,0,5.907179729,0,5.969305288,4.794537184,4.794537184,0,0,0,19.38639965,6.9237372,0,14.69560176,11.87648502,0,5.316788604,5.733667477,25.80722127,6.544756406,0,0,11.05045608,0,0,0,29.56960965,9.589074368,0,19.76538045,0,0,0,92.42,12.01114612,9.589074368,0,5.907179729,19.38639965,0,6.9237372,0,0,5.316788604,10.84019487,0,0,0,37.66666667,0.714285714,12,4,5,0,0,0,0,0,0,3,3,5,5,0,0,0,0,-0.6854,43.5289,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12.33183493,-1.299634376,12.33183493,0.038808048,0.260221951,459.463,434.263,459.1866315,176,1.272727273,1.96969697,2.606060606,1.582017674,1101.07261,24.12059139,17.79172655,17.79172655,15.6507748,10.11274071,10.11274071,7.548961056,7.548961056,5.257995691,5.257995691,3.419860635,3.419860635,-4.29,15536332.87,23.37473044,9.889514284,5.695362672,187.5552501,36.79699781,11.7292271,5.817862778,5.948339281,11.46644662,11.93861058,19.36759007,4.794537184,4.983978521,0,0,30.6862899,37.80884418,6.041840829,24.59666634,40.98676491,0,15.28474565,0,24.9253249,41.40433921,40.18272384,0,32.14320992,23.14097461,0,0,70.24766859,9.589074368,0,23.19963192,29.06000546,0,0,202.77,23.88763113,24.28467613,0,35.95454174,24.59476186,5.687386275,12.13273414,19.18040612,4.899909731,25.91832285,10.84019487,0,0,0,92.66666667,0.35,33,8,13,0,1,1,1,1,2,9,7,13,9,0,0,0,3,-0.2577,120.6423,2,0,0,1,0,2,1,0,2,2,3,1,0,0,2,4,1,0,1,0,1,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9.805324074,-1.141574074,9.805324074,0.115740741,0.463811686,117.104,110.048,117.0425931,46,1.875,2.375,2.5,3.463890774,101.4565452,6.568914101,4.202867765,4.202867765,3.680739213,2.101938252,2.101938252,1.347099667,1.347099667,0.667356346,0.667356346,0.204485228,0.204485228,-0.9,45.11498676,7.1,3.147411228,2.303977425,46.29124602,15.63473206,12.32800135,0,0,0,5.969305288,4.794537184,0,0,0,0,0,6.420821623,0,14.69560176,12.25546581,0,0,5.733667477,12.46266245,0,0,0,5.733667477,0,0,0,23.40383404,9.589074368,0,6.420821623,0,0,0,80.39,12.01114612,9.589074368,0,6.420821623,6.286160523,0,0,0,0,0,10.84019487,0,0,0,30.5,0.5,8,3,4,0,0,0,0,0,0,3,2,4,3,0,0,0,0,-1.0127,26.2922,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
12.4289585,-1.301460297,12.4289585,0.016148447,0.292546705,456.439,434.263,456.1626078,172,1.272727273,2,2.666666667,1.49176281,1206.374484,23.69794165,17.31629042,17.31629042,15.72325445,10.11820606,10.11820606,7.70178068,7.70178068,5.452629345,5.452629345,3.814628617,3.814628617,-4.42,26336219.18,21.79849432,8.607070092,4.464309494,186.1048507,26.58029947,18.27398351,11.85970361,17.97426092,5.907179729,17.49787747,19.36759007,14.26997277,4.983978521,0,0,30.6862899,11.98427311,6.544756406,29.1721922,47.32530028,0,15.28474565,0,24.9253249,29.03987862,40.18272384,0,26.82642131,23.14097461,0,0,74.11405783,9.589074368,0,23.19963192,29.06000546,0,0,193.75,23.88763113,24.28467613,0,35.95454174,24.59476186,5.687386275,0,30.60400364,9.47543559,20.60153425,10.84019487,0,0,1.830986077,90.33568059,0.3,33,7,13,0,2,2,1,1,2,8,6,13,7,0,0,0,4,-0.6135,117.08,2,0,0,1,0,2,1,0,2,2,3,1,0,0,3,3,1,0,0,0,1,0,0,0,0,1,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10.50269747,-4.914178634,10.50269747,0.702415281,0.288909135,260.135,247.031,260.0297186,96,1.125,1.6875,2.125,2.747846398,275.1727756,12.50807169,7.949098167,8.843525358,7.259037475,4.304661212,5.834957955,3.293262878,4.48523529,2.089654765,2.57206529,1.289774594,1.734844001,-0.09,2224.426041,13.97285355,5.046296348,3.201490511,90.10023409,34.94979574,24.41586555,6.290026729,0,0,7.822697123,4.523747162,4.565048285,0,0,0,0,0,6.606881965,44.03859119,7.822697123,0,0,0,30.70589228,6.606881965,0,0,0,0,0,7.822697123,67.52570703,13.8256584,0,0,0,0,0,156.91,45.13547137,19.88463047,0,0,0,0,0,0,0,9.260610116,14.8933506,0,0,14.55663265,44.41558957,1,16,6,9,0,1,1,0,0,0,7,6,10,3,0,1,1,1,-3.1044,46.8963,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11.24849111,-4.993706914,11.24849111,1.122622127,0.172661036,370.14,354.012,370.0066138,132,0.863636364,1.318181818,1.727272727,4.525694624,453.3049583,17.71517847,10.73699205,12.52584643,9.743688041,5.395043532,8.455637019,4.010039796,6.488745379,2.18596742,3.13683679,1.109972431,1.752311698,-0.27,20361.52575,21.73,8.545320424,9.001251594,122.7706076,39.99975599,31.02274752,5.783244946,0,0,15.64539425,13.84203151,9.13009657,0,0,0,0,0,6.606881965,62.97188407,21.42863919,0,0,0,24.41586555,13.21376393,0,0,0,0,0,15.64539425,83.41263042,22.97212808,0,0,0,0,0,231.51,59.05826867,34.35074333,0,0,0,0,0,0,0,9.047494323,19.57364641,0,0,28.33318765,59.27792346,0.857142857,22,8,13,0,0,0,0,0,0,9,8,15,10,0,0,0,0,-3.7823,65.0264,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
11.2380483,-5.066255336,11.2380483,0.261032629,0.352516921,382.33,354.106,382.1310265,140,0.875,1.375,1.875,4.176436983,568.3716415,18.80311862,14.63664585,16.42550023,10.9113027,7.59942312,10.62516498,5.796326807,8.625988407,3.001754846,5.153470701,1.770578623,3.297354943,-0.52,56050.80026,23.48,11.16438837,15.03388953,143.4886446,14.68023481,0,0,0,0,15.64539425,4.523747162,9.13009657,4.31063137,0,34.94737391,53.37823529,0,6.606881965,32.64470991,15.64539425,0,0,0,53.37823529,6.606881965,34.94737391,0,0,0,0,15.64539425,21.28711677,17.9644751,0,53.37823529,34.94737391,0,0,113.29,15.64539425,9.13009657,0,6.606881965,0,31.25639102,11.14620906,6.076020107,6.9237372,41.75763034,14.68023481,0,0,29.89735841,37.2137527,0.6,24,3,7,0,0,0,0,0,0,4,3,9,11,0,0,0,0,4.6319,94.3194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
